id,disc_number,duration_ms,explicit,name,track_number,type,popularity,artist_external_urls,artist_href,artist_id,artist_name,artist_type,artist_uri,album_id,album_album_type,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_type,album_artist_external_urls,album_artist_href,album_artist_id,album_artist_name,album_artist_type,album_artist_uri,added_date
5SKQlsVC41xO7KLmAqqoij,1,252414,False,Bind,3,track,46,https://open.spotify.com/artist/3WTWOrIS77vY3hkCFqTyIw,https://api.spotify.com/v1/artists/3WTWOrIS77vY3hkCFqTyIw,3WTWOrIS77vY3hkCFqTyIw,Howling,artist,spotify:artist:3WTWOrIS77vY3hkCFqTyIw,1Lca0I1wv9awAPe6DNHOal,album,Colure,2020-07-24,day,13,album,https://open.spotify.com/artist/3WTWOrIS77vY3hkCFqTyIw,https://api.spotify.com/v1/artists/3WTWOrIS77vY3hkCFqTyIw,3WTWOrIS77vY3hkCFqTyIw,Howling,artist,spotify:artist:3WTWOrIS77vY3hkCFqTyIw,2021-01-23T23:19:22Z
74DyanDw6n8OiyiV5iDcoZ,1,454262,False,Sans lendemain,1,track,43,https://open.spotify.com/artist/0ZWNl9OR9Z7s4nNt12PxPl,https://api.spotify.com/v1/artists/0ZWNl9OR9Z7s4nNt12PxPl,0ZWNl9OR9Z7s4nNt12PxPl,La Riviera,artist,spotify:artist:0ZWNl9OR9Z7s4nNt12PxPl,0bkpzXsHXlQzs0XztMENwB,single,Sans lendemain,2017-07-07,day,1,album,https://open.spotify.com/artist/0ZWNl9OR9Z7s4nNt12PxPl,https://api.spotify.com/v1/artists/0ZWNl9OR9Z7s4nNt12PxPl,0ZWNl9OR9Z7s4nNt12PxPl,La Riviera,artist,spotify:artist:0ZWNl9OR9Z7s4nNt12PxPl,2021-01-25T11:26:16Z
2BGC8XJPFRm3f7ZX2FRPNy,1,294296,True,Eviction Notice,7,track,48,https://open.spotify.com/artist/3ZHJIsD3uMwwjXlSpDzPtY,https://api.spotify.com/v1/artists/3ZHJIsD3uMwwjXlSpDzPtY,3ZHJIsD3uMwwjXlSpDzPtY,Kojaque,artist,spotify:artist:3ZHJIsD3uMwwjXlSpDzPtY,46PFhovdF7y9Q3Z7qdCohx,album,Deli Daydreams,2018-02-23,day,8,album,https://open.spotify.com/artist/3ZHJIsD3uMwwjXlSpDzPtY,https://api.spotify.com/v1/artists/3ZHJIsD3uMwwjXlSpDzPtY,3ZHJIsD3uMwwjXlSpDzPtY,Kojaque,artist,spotify:artist:3ZHJIsD3uMwwjXlSpDzPtY,2021-01-25T17:17:41Z
3yBiLRCrk9lgLZDarkjtkA,1,336506,False,Small Worlds,3,track,50,https://open.spotify.com/artist/251UrhgNbMr15NLzQ2KyKq,https://api.spotify.com/v1/artists/251UrhgNbMr15NLzQ2KyKq,251UrhgNbMr15NLzQ2KyKq,Rayland Baxter,artist,spotify:artist:251UrhgNbMr15NLzQ2KyKq,49V7WkyUmdTmAUeKvOCH4b,album,Good Mmornin,2019-07-26,day,7,album,https://open.spotify.com/artist/251UrhgNbMr15NLzQ2KyKq,https://api.spotify.com/v1/artists/251UrhgNbMr15NLzQ2KyKq,251UrhgNbMr15NLzQ2KyKq,Rayland Baxter,artist,spotify:artist:251UrhgNbMr15NLzQ2KyKq,2021-01-25T17:26:28Z
5dyAuEQrX4T8VVleze0CRG,1,474671,False,Obatalá,9,track,46,https://open.spotify.com/artist/2JmW0VFQ6nJ8eMc3HKPeiF,https://api.spotify.com/v1/artists/2JmW0VFQ6nJ8eMc3HKPeiF,2JmW0VFQ6nJ8eMc3HKPeiF,Metá Metá,artist,spotify:artist:2JmW0VFQ6nJ8eMc3HKPeiF,4SpuGveRtwYVXdsFmgsIRc,album,Metá Metá,2011-03-01,day,10,album,https://open.spotify.com/artist/2JmW0VFQ6nJ8eMc3HKPeiF,https://api.spotify.com/v1/artists/2JmW0VFQ6nJ8eMc3HKPeiF,2JmW0VFQ6nJ8eMc3HKPeiF,Metá Metá,artist,spotify:artist:2JmW0VFQ6nJ8eMc3HKPeiF,2021-01-25T18:07:50Z
78WXbs2VMEGYXoGPyokKXZ,1,331093,False,Nices Wölkchen,2,track,40,https://open.spotify.com/artist/1kR99O4MgSTasyeJh8UFCg,https://api.spotify.com/v1/artists/1kR99O4MgSTasyeJh8UFCg,1kR99O4MgSTasyeJh8UFCg,DJ Koze,artist,spotify:artist:1kR99O4MgSTasyeJh8UFCg,4W6mTFGMa5Zc4lWp7sOifv,album,Amygdala,2013-03-22,day,13,album,https://open.spotify.com/artist/1kR99O4MgSTasyeJh8UFCg,https://api.spotify.com/v1/artists/1kR99O4MgSTasyeJh8UFCg,1kR99O4MgSTasyeJh8UFCg,DJ Koze,artist,spotify:artist:1kR99O4MgSTasyeJh8UFCg,2021-01-28T09:03:36Z
1mUFkHg4p9SbBPkMxt28z3,1,358280,False,Everything U Need,1,track,44,https://open.spotify.com/artist/01PnN11ovfen6xUOHfNpn3,https://api.spotify.com/v1/artists/01PnN11ovfen6xUOHfNpn3,01PnN11ovfen6xUOHfNpn3,Overmono,artist,spotify:artist:01PnN11ovfen6xUOHfNpn3,2palPrVTXVKIvnHcinQgXE,single,Everything U Need,2020-10-05,day,1,album,https://open.spotify.com/artist/01PnN11ovfen6xUOHfNpn3,https://api.spotify.com/v1/artists/01PnN11ovfen6xUOHfNpn3,01PnN11ovfen6xUOHfNpn3,Overmono,artist,spotify:artist:01PnN11ovfen6xUOHfNpn3,2021-02-03T10:14:29Z
7q584VOAZLMPaIQ9pedKFl,1,353568,False,Both Of Us,2,track,52,https://open.spotify.com/artist/3NKVm2Jedcf6ibJr6pMUVx,https://api.spotify.com/v1/artists/3NKVm2Jedcf6ibJr6pMUVx,3NKVm2Jedcf6ibJr6pMUVx,Jayda G,artist,spotify:artist:3NKVm2Jedcf6ibJr6pMUVx,6tKMQ3udmP1PErZYHKXnqA,single,Both Of Us,2020-05-26,day,2,album,https://open.spotify.com/artist/3NKVm2Jedcf6ibJr6pMUVx,https://api.spotify.com/v1/artists/3NKVm2Jedcf6ibJr6pMUVx,3NKVm2Jedcf6ibJr6pMUVx,Jayda G,artist,spotify:artist:3NKVm2Jedcf6ibJr6pMUVx,2021-02-03T12:32:39Z
2Nq8gEPSjszcePWB7hS1zb,1,247317,False,"Sans cesse, mon chéri",6,track,49,https://open.spotify.com/artist/6kNluNBHa4sh5BKIvyiDgf,https://api.spotify.com/v1/artists/6kNluNBHa4sh5BKIvyiDgf,6kNluNBHa4sh5BKIvyiDgf,Domenique Dumont,artist,spotify:artist:6kNluNBHa4sh5BKIvyiDgf,4FzlCyvEDrvU8pHmgCUKkn,album,Miniatures de auto rhythm,2018-10-01,day,8,album,https://open.spotify.com/artist/6kNluNBHa4sh5BKIvyiDgf,https://api.spotify.com/v1/artists/6kNluNBHa4sh5BKIvyiDgf,6kNluNBHa4sh5BKIvyiDgf,Domenique Dumont,artist,spotify:artist:6kNluNBHa4sh5BKIvyiDgf,2021-02-03T12:32:45Z
0yAhB8wkhK7dNyLrzbkHpY,1,306588,False,Feeling Forever - Bondax Remix,1,track,47,https://open.spotify.com/artist/14byx2nRysWNtgauCXscKT,https://api.spotify.com/v1/artists/14byx2nRysWNtgauCXscKT,14byx2nRysWNtgauCXscKT,PLS&TY,artist,spotify:artist:14byx2nRysWNtgauCXscKT,1V4drm2Yi27HGQjFwqI24v,single,Feeling Forever (Bondax Remix),2019-08-05,day,1,album,https://open.spotify.com/artist/14byx2nRysWNtgauCXscKT,https://api.spotify.com/v1/artists/14byx2nRysWNtgauCXscKT,14byx2nRysWNtgauCXscKT,PLS&TY,artist,spotify:artist:14byx2nRysWNtgauCXscKT,2021-02-04T11:58:14Z
3scH3LfC2eyoX4zd5sp759,1,347317,False,Sacred,1,track,48,https://open.spotify.com/artist/2kLa7JZu4Ijdz1Gle2khZh,https://api.spotify.com/v1/artists/2kLa7JZu4Ijdz1Gle2khZh,2kLa7JZu4Ijdz1Gle2khZh,TSHA,artist,spotify:artist:2kLa7JZu4Ijdz1Gle2khZh,4DEhXZRlriX0ZRJvE5dU9i,single,Sacred,2018-11-30,day,2,album,https://open.spotify.com/artist/2kLa7JZu4Ijdz1Gle2khZh,https://api.spotify.com/v1/artists/2kLa7JZu4Ijdz1Gle2khZh,2kLa7JZu4Ijdz1Gle2khZh,TSHA,artist,spotify:artist:2kLa7JZu4Ijdz1Gle2khZh,2021-02-04T16:06:49Z
0VETcdLJtf6qpkj7aKPBJ9,1,176000,False,Get Lost - Ford. Remix,1,track,50,https://open.spotify.com/artist/3SPEPveuGIJZQPCHmNg4wg,https://api.spotify.com/v1/artists/3SPEPveuGIJZQPCHmNg4wg,3SPEPveuGIJZQPCHmNg4wg,Bearson,artist,spotify:artist:3SPEPveuGIJZQPCHmNg4wg,7co1DbYi2j26jUv9wpaknV,single,Get Lost (Ford. Remix),2018-09-07,day,1,album,https://open.spotify.com/artist/3SPEPveuGIJZQPCHmNg4wg,https://api.spotify.com/v1/artists/3SPEPveuGIJZQPCHmNg4wg,3SPEPveuGIJZQPCHmNg4wg,Bearson,artist,spotify:artist:3SPEPveuGIJZQPCHmNg4wg,2021-02-05T12:22:34Z
5Nu5Uyoauauy9LFePYL1Z3,1,228154,False,Late Night,6,track,59,https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw,https://api.spotify.com/v1/artists/21mKp7DqtSNHhCAU2ugvUw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,artist,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,3VzsvmhnUb9OZ59bq2aoNZ,album,A Moment Apart,2017-09-08,day,16,album,https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw,https://api.spotify.com/v1/artists/21mKp7DqtSNHhCAU2ugvUw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,artist,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,2021-02-05T14:14:28Z
7KT7VGnPU5QVXN3q1BOeqb,1,215130,False,Higher Ground (feat. Naomi Wild),3,track,57,https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw,https://api.spotify.com/v1/artists/21mKp7DqtSNHhCAU2ugvUw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,artist,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,3VzsvmhnUb9OZ59bq2aoNZ,album,A Moment Apart,2017-09-08,day,16,album,https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw,https://api.spotify.com/v1/artists/21mKp7DqtSNHhCAU2ugvUw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,artist,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,2021-02-05T14:19:48Z
7DfBu8zOb9kSJjb4ilpZer,1,178741,False,Grandeza,1,track,37,https://open.spotify.com/artist/6ijeN3MhwnbRfo86gH5McZ,https://api.spotify.com/v1/artists/6ijeN3MhwnbRfo86gH5McZ,6ijeN3MhwnbRfo86gH5McZ,Sessa,artist,spotify:artist:6ijeN3MhwnbRfo86gH5McZ,1zv75ZX0c5m3tPeC6ZgEOZ,album,Grandeza,2019-06-04,day,11,album,https://open.spotify.com/artist/6ijeN3MhwnbRfo86gH5McZ,https://api.spotify.com/v1/artists/6ijeN3MhwnbRfo86gH5McZ,6ijeN3MhwnbRfo86gH5McZ,Sessa,artist,spotify:artist:6ijeN3MhwnbRfo86gH5McZ,2021-02-08T10:34:36Z
74rXPs2D7Ztgt6Qm6I118D,1,325205,False,The Key to Life on Earth - TSHA Remix,1,track,38,https://open.spotify.com/artist/2D4FOOOtWycb3Aw9nY5n3c,https://api.spotify.com/v1/artists/2D4FOOOtWycb3Aw9nY5n3c,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,artist,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,6MGgscJpuzy74MdB7f13MU,single,The Key to Life on Earth (TSHA Remix),2020-05-08,day,2,album,https://open.spotify.com/artist/2D4FOOOtWycb3Aw9nY5n3c,https://api.spotify.com/v1/artists/2D4FOOOtWycb3Aw9nY5n3c,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,artist,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,2021-02-08T15:34:05Z
2SAqBLGA283SUiwJ3xOUVI,1,261492,True,Laugh Now Cry Later (feat. Lil Durk),1,track,88,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,0qGdc7fNq9RNIPEzZufa43,single,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,day,1,album,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,2021-02-13T21:03:22Z
